,,,,,,,Detailed Daily MTM - Extract,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Trade date,19 Jul 17,,,,,,,,,,,,,,,,,,,,,,,,,
Settlement,24 Jul 17,,,,,,,,,,,,,,,,,,,,,,,,,
Bond Code,ISIN Code,Maturity ,Coupon,Companion Bond,BP Spread,MTM,All in price,Clean Price,Accrued Interest,Year High Yield,Year Low Yield,Return (YTD),Duration,Modified Duration,Delta,Rand per Basis Point,Convexity,Yield Volatility,Yield / Price Indicator,Last Trade Date,Last MTM Change Date,Index Ratio,Base CPI,Reference CPI,MTM Process Methodology,MTM Change
SBK14,ZAG000091018,01-Dec-17,9.66,R203,110,8.490,101.75315,100.35047,1.40268,8.855,8.225,-0.03,0.3603861,0.345710661,-0.35177149,35.17714947,0.2390317,,Price,06-Jul-17,04-Jul-17,,,,Illiquid Methodology,
SBK16,ZAG000093741,15-Mar-18,9.417,JIBAR,180,,101.2023464,100.1961464,1.0062,100,100,0,,0,,,,,Price,17-Jul-17,13-Mar-17,,,,Price Traded Methodology,
SBK17,ZAG000097619,30-Jul-19,9.542,JIBAR,275,,98.83214586,99.01514312,-0.18299726,100,100,0,,0,,,,,Price,18-Jul-17,18-May-17,,,,Price Traded Methodology,
SBK18,ZAG000100827,24-Oct-20,9.692,JIBAR,290,,98.48360293,98.48360293,0,100,100,0,,0,,,,,Price,18-Jul-17,13-Dec-16,,,,Price Traded Methodology,
SBK19,ZAG000100835,24-Oct-19,9.542,JIBAR,220,,99.99990271,99.99990271,0,100,100,0,,0,,,,,Price,01-Dec-15,17-Jul-17,,,,Price Traded Methodology,
SBK20,ZAG000121781,02-Dec-19,10.833,JIBAR,280,,103.0135665,101.470235,1.543331507,100,100,0,,0,,,,,Price,17-Jul-17,18-May-17,,,,Price Traded Methodology,
SBK21,ZAG000123258,28-Jan-20,10.642,JIBAR,345,,99.56140365,99.67802831,-0.116624658,100,100,0,,0,,,,,Price,05-Jul-17,04-May-17,,,,Price Traded Methodology,
SBK22,ZAG000126442,28-May-20,10.833,JIBAR,302,,102.8503421,101.1882928,1.662049315,100,100,0,,0,,,,,Price,18-Jul-17,05-Jun-17,,,,Price Traded Methodology,
SBK23,ZAG000126434,28-May-22,11.56,R2023,330,11.335,102.57811,100.77285,1.80526,12.245,11.125,-0.07,3.7838143,3.580868555,-3.67318728,367.31872847,16.6416184,,Rate,04-Jul-17,22-May-17,,,,Illiquid Methodology,
SBK24,ZAG000130584,19-Oct-20,10.842,JIBAR,275,,102.1092394,101.9662324,0.143006977,100,100,0,,0,,,,,Price,30-Jun-17,12-Jul-17,,,,Price Traded Methodology,
SBK25,ZAG000135781,25-Apr-21,11.342,JIBAR,325,,102.2833541,102.314428,-0.031073973,100,100,0,,0,,,,,Price,22-Jun-17,05-Jun-17,,,,Price Traded Methodology,
SBK26,ZAG000135799,25-Apr-21,12.25,R208,374,11.380,105.56919,102.54864,3.02055,12.045,11.18,-0.05,3.0439117,2.880037545,-3.04043221,304.04322131,10.8462979,,Rate,26-Jun-17,17-Jul-17,,,,Illiquid Methodology,
SBK9,ZAG000029687,10-Apr-18,8.4,R204,135,8.755,102.14746,99.73102,2.41644,9.465,8.62,-0.07,0.6929283,0.663867461,-0.67812373,67.81237295,0.7676231,,Rate,18-Jul-17,26-Jan-17,,,,Illiquid Methodology,
SBN33,ZAG000045170,15-Sep-17,8.25,R203,140,8.790,102.81274,99.85178,2.96096,9.25,8.645,-0.04,0.1496769,0.143375497,-0.14740828,14.74082820,0.0411131,,Rate,16-Feb-17,17-Jul-17,,,,Illiquid Methodology,
SBN45,ZAG000061193,15-Sep-17,8.667,JIBAR,107,,100.9782969,100.0522338,0.926063014,100,100,0,,0,,,,,Price,17-Dec-15,09-Dec-15,,,,Price Traded Methodology,
SBS13,ZAG000080839,22-Sep-17,8.9,R203,62,8.010,103.09257,100.06901,3.02356,8.335,7.87,-0.03,0.1687452,0.162247232,-0.16726484,16.72648374,0.0526483,,Rate,07-Jul-17,21-May-17,,,,Illiquid Methodology,
SBS16,ZAG000086729,22-Sep-18,8.825,JIBAR,120,,101.1163115,100.3426129,0.77369863,100,100,0,,0,,,,,Price,07-Jun-17,07-Dec-16,,,,Price Traded Methodology,
SBS18,ZAG000086745,23-Jun-21,9.075,JIBAR,154.5,,101.4546429,100.6838895,0.770753425,100,100,0,,0,,,,,Price,08-Jun-17,30-May-17,,,,Price Traded Methodology,
SBS19,ZAG000086752,23-Jun-21,10.18,R208,130,8.940,104.86844,104.00384,0.8646,9.74,8.74,-0.08,3.3131978,3.171434674,-3.32583400,332.58339974,12.6582736,,Rate,29-May-17,29-Jan-17,,,,Illiquid Methodology,
SBS20,ZAG000095365,15-May-26,10.05,R186,116.5,9.810,103.27761,101.35021,1.9274,10.51,9.63,-0.06,5.9582672,5.679678916,-5.86583647,586.58364726,43.6778601,,Rate,04-Jul-17,10-Jul-17,,,,Illiquid Methodology,
SBS21,ZAG000095373,15-May-26,9.542,JIBAR,195.5,,103.3010062,101.4710336,1.829972603,100,100,0,,0,,,,,Price,22-Jun-17,21-Mar-17,,,,Price Traded Methodology,
SBS24,ZAG000095530,24-May-19,8.942,JIBAR,117,,102.2342406,100.7398241,1.494416438,100,100,0,,0,,,,,Price,14-Jul-17,11-Jul-17,,,,Price Traded Methodology,
SBS25,ZAG000095548,24-May-19,8.87,R204,79,8.195,102.57888,101.0965,1.48238,8.815,8.185,-0.07,1.7112505,1.643892038,-1.68628604,168.62860420,3.6116818,,Rate,04-Jul-17,27-Jun-17,,,,Illiquid Methodology,
SBS27,ZAG000112772,20-Feb-24,10.13,R2023,135,9.385,107.88924,103.61521,4.27403,10.545,9.37,-0.11,4.7904990,4.57578049,-4.93677476,493.67747603,27.9010293,,Rate,06-Jul-17,27-Jun-17,,,,Illiquid Methodology,
SBS29,ZAG000116617,12-Jun-19,8.69,R204,80.5,8.210,101.80467,100.80472,0.99995,8.825,8.2,-0.07,1.7643455,1.694774941,-1.72535999,172.53599896,3.8041300,,Rate,25-May-16,27-Jun-17,,,,Illiquid Methodology,
SBS3,ZAG000030586,25-May-26,8.2,R186,134.5,9.990,90.96818,89.62023,1.34795,10.71,9.805,-0.06,6.2141971,5.918564748,-5.38401051,538.40105076,46.4066983,,Rate,10-Jul-17,09-Jul-17,,,,Illiquid Methodology,
SBS30,ZAG000116625,12-Jun-19,8.367,JIBAR,110,,100.8894004,99.92662227,0.962778082,100,100,0,,0,,,,,Price,07-Jul-17,20-Jun-17,,,,Price Traded Methodology,
SBS31,ZAG000116633,12-Jun-27,9.785,R186,140,10.045,99.49576,98.36981,1.12595,10.68,9.75,-0.06,6.4510858,6.142574993,-6.11160107,611.16010729,51.6948979,,Rate,17-Jul-17,10-Jul-17,,,,Illiquid Methodology,
SBS32,ZAG000119413,19-Sep-17,8.417,JIBAR,146.5,,100.7620324,99.95492279,0.807109589,100,100,0,,0,,,,,Price,11-Jul-17,03-May-17,,,,Price Traded Methodology,
SBS33,ZAG000119421,19-Sep-19,8.617,JIBAR,130,,100.837213,100.0109253,0.826287671,100,100,0,,0,,,,,Price,18-Nov-15,17-Jul-17,,,,Price Traded Methodology,
SBS34,ZAG000119439,19-Sep-24,10.1,R186,140,10.045,103.73504,100.22079,3.51425,10.825,10.02,-0.06,5.0917126,4.848211196,-5.02929359,502.92935908,31.4983488,,Rate,04-Jul-17,27-Jun-17,,,,Price Traded Methodology,
SBS35,ZAG000123266,29-Jan-18,8.542,JIBAR,76.5,,100.0641687,100.2279879,-0.163819178,100,100,0,,0,,,,,Price,10-Jul-17,17-Jul-17,,,,Price Traded Methodology,
SBS36,ZAG000123274,29-Jan-20,8.742,JIBAR,146.5,,99.69613591,99.8637907,-0.167654795,100,100,0,,0,,,,,Price,19-Jun-17,14-May-17,,,,Price Traded Methodology,
SBS37,ZAG000123282,29-Jan-20,7.975,R207,87.5,8.385,98.97993,99.08918,-0.10925,9.015,8.3,-0.07,2.3283219,2.234634818,-2.21184001,221.18400094,6.2940174,,Rate,21-Jun-17,17-Jul-17,,,,Illiquid Methodology,
SBS38,ZAG000123290,29-Jan-25,9.09,R186,97,9.615,97.11349,97.23801,-0.12452,10.37,9.475,-0.07,5.5798424,5.323896107,-5.17022132,517.02213171,36.4432989,,Rate,18-Jul-17,10-Jul-17,,,,Illiquid Methodology,
SBS39,ZAG000123308,29-Jan-30,9.71,R213,102,10.285,95.87234,96.00535,-0.13301,10.88,10.065,-0.05,7.4048617,7.042691316,-6.75199264,675.19926367,70.5905763,,Rate,26-Apr-17,18-Jun-17,,,,Illiquid Methodology,
SBS4,ZAG000035049,16-Nov-21,8.6,R208,132,8.960,100.32577,98.70002,1.62575,10.075,8.935,-0.11,3.6323316,3.47658075,-3.48790650,348.79065033,15.1437207,,Rate,18-Jul-17,10-Jul-17,,,,Illiquid Methodology,
SBS40,ZAG000131186,12-Nov-20,8.892,JIBAR,135,,102.3640933,100.5856933,1.7784,100,100,0,,0,,,,,Price,11-Jul-17,09-Jul-17,,,,Price Traded Methodology,
SBS41,ZAG000131202,12-Nov-22,9.98,R2023,110.5,9.140,105.42137,103.42537,1.996,9.755,8.995,-0.06,4.1870237,4.004039126,-4.22111294,422.11129383,20.5105368,,Rate,04-Jul-17,09-Jul-17,,,,Illiquid Methodology,
SBS42,ZAG000131210,12-Nov-25,10.64,R186,102,9.665,107.5607,105.4327,2.128,10.39,9.505,-0.07,5.6779210,5.416183924,-5.82568539,582.56853893,39.5839313,,Rate,17-Jul-17,10-Jul-17,,,,Illiquid Methodology,
SBS43,ZAG000131244,12-Nov-27,10.82,R186,135,9.995,107.34682,105.18282,2.164,10.6,9.78,-0.05,6.4279877,6.122038855,-6.57181414,657.18141439,52.6424688,,Rate,26-Apr-17,10-Jul-17,,,,Illiquid Methodology,
SBS44,ZAG000133471,15-Feb-19,8.742,JIBAR,125,,101.9081068,100.2315589,1.676547945,100,100,0,,0,,,,,Price,25-May-17,13-Mar-17,,,,Price Traded Methodology,
SBS45,ZAG000133463,15-Feb-21,8.992,JIBAR,143,,102.4091521,100.6846589,1.724493151,100,100,0,,0,,,,,Price,20-Jun-17,03-Apr-17,,,,Price Traded Methodology,
SBS46,ZAG000133489,15-Feb-23,10.65,R2023,110,9.135,111.15744,106.51812,4.63932,9.785,9.025,-0.06,4.1963900,4.013092016,-4.46085023,446.08502334,21.2986375,,Rate,20-Feb-17,09-Jul-17,,,,Illiquid Methodology,
SBS47,ZAG000133497,15-Feb-23,9.182,JIBAR,171.5,,102.3184423,100.5575108,1.760931507,100,100,0,,0,,,,,Price,11-Jul-17,27-Mar-17,,,,Price Traded Methodology,
SBS48,ZAG000141722,31-Jan-20,8.642,JIBAR,130,,99.84380804,100.009545,-0.165736986,100,100,0,,0,,,,,Price,09-Jun-17,17-Jul-17,,,,Price Traded Methodology,
SBS49,ZAG000141730,31-Jan-22,8.902,JIBAR,156,,99.83882783,100.0095511,-0.170723288,100,100,0,,0,,,,,Price,06-Jul-17,17-Jul-17,,,,Price Traded Methodology,
SBS50,ZAG000141748,31-Jan-22,9.455,R2023,110,9.135,100.9849,101.16623,-0.18133,9.585,8.925,-0.05,3.7917296,3.626107154,-3.66182061,366.18206137,16.3400117,,Rate,26-Jun-17,17-Jul-17,,,,Illiquid Methodology,
SBS51,ZAG000141755,31-Jan-24,9.775,R186,104,9.685,100.24325,100.43072,-0.18747,10.065,9.345,-0.02,4.9829429,4.752789041,-4.76435017,476.43501691,28.8032114,,Price,26-Apr-17,17-Jul-17,,,,Illiquid Methodology,
SBS52,ZAG000143512,29-Jan-30,9.392,JIBAR,205,,99.82971768,100.0098382,-0.180120548,100,100,0,,0,,,,,Price,23-Jun-17,17-Jul-17,,,,Price Traded Methodology,
SBS53,ZAG000143603,03-May-27,9.317,JIBAR,197.5,,99.75820379,100.0134641,-0.255260274,100,100,0,,0,,,,,Price,18-Jul-17,17-Jul-17,,,,Price Traded Methodology,
SBS54,ZAG000144577,12-Jun-20,8.625,JIBAR,130,,101.0063284,100.0138627,0.992465753,100,100,0,,0,,,,,Price,27-Jun-17,17-Jul-17,,,,Price Traded Methodology,
SBS55,ZAG000144593,12-Jun-22,8.945,JIBAR,162,,101.0426076,100.01332,1.029287671,100,100,0,,0,,,,,Price,12-Jun-17,17-Jul-17,,,,Price Traded Methodology,
SBS56,ZAG000144601,12-Jun-22,8.95,R2023,113,9.165,100.1777,99.14784,1.02986,9.45,8.97,0.02,4.0194597,3.843338713,-3.85016859,385.01685939,18.5141974,,Price,12-Jun-17,17-Jul-17,,,,Illiquid Methodology,
SBS57,ZAG000144635,12-Jun-24,9.045,JIBAR,172,,101.0539717,100.0131772,1.040794521,100,100,0,,0,,,,,Price,29-Jun-17,17-Jul-17,,,,Price Traded Methodology,
SBS58,ZAG000144619,12-Jun-27,9.275,JIBAR,194,,101.1438062,100.0765459,1.067260274,100,100,0,,0,,,,,Price,29-Jun-17,20-Jun-17,,,,Price Traded Methodology,
SBSI11,ZAG000075789,07-Dec-23,5.5,R197,145,4.040,270.60513,268.84416,1.76097,4.04,3.34,0.18,5.4677715,5.359509422,-14.50310691,1450.31069093,34.2574484,,Rate,04-Jul-17,30-May-17,2.486471977,41.17247027,102.3741935,Inflation Linked Methodology,
SBSI14,ZAG000133737,07-Dec-33,3.45,R202,155,4.130,194.55662,193.62127,0.93535,4.13,3.6,0.12,12.3949385,12.14416155,-23.62726951,2362.72695135,181.7828479,,Rate,07-Jun-17,10-Jul-17,2.105448728,48.62345598,102.3741935,Inflation Linked Methodology,
SBT101,ZAG000143017,31-Mar-22,12.992,JIBAR,565,,100.8597391,100.0054706,0.854268493,100,100,0,,0,,,,,Price,12-Jul-17,17-Jul-17,,,,Price Traded Methodology,
SGI004,ZAG000132218,10-Jan-21,12.842,JIBAR,550,,100.4931812,100.0006114,0.492569863,100,100,0,,0,,,,,Price,18-Jul-17,21-Apr-16,,,,Price Traded Methodology,
SGI005,ZAG000135104,10-Jul-21,12.842,JIBAR,550,,100.4933038,100.000734,0.492569863,100,100,0,,0,,,,,Price,08-May-17,17-Jul-17,,,,Price Traded Methodology,
SHI02,ZAG000035627,01-Oct-21,0,,552.3,,82.634935,82.634935,0,0,0,0,,0,,,,,Price,03-Jan-07,16-Jul-15,,,,Issuer Valuated,
SHS06,ZAG000101866,12-Dec-17,9.517,JIBAR,135,,101.4268275,100.3317206,1.095106849,100,100,0,,0,,,,,Price,30-Jun-17,08-Feb-17,,,,Price Traded Methodology,
SHS19,ZAG000118712,10-Sep-17,10.16,R203,160,8.990,103.85221,100.06657,3.78564,9.45,8.845,-0.04,0.1358124,0.12997028,-0.13497701,13.49770093,0.0337845,,Rate,25-Apr-17,02-Dec-15,,,,Price Traded Methodology,
SHS22,ZAG000124041,23-Feb-20,9.342,JIBAR,185,,101.944614,100.3577537,1.586860274,100,100,0,,0,,,,,Price,20-Jun-17,14-Apr-16,,,,Price Traded Methodology,
SHS23,ZAG000127374,29-Jun-18,8.983,JIBAR,165,,100.6245147,100.0092407,0.615273973,100,100,0,,0,,,,,Price,11-Jul-17,17-Jul-17,,,,Price Traded Methodology,
SHS24,ZAG000127382,29-Jun-20,9.283,JIBAR,195,,100.6446055,100.0087836,0.635821918,100,100,0,,0,,,,,Price,26-Jun-15,17-Jul-17,,,,Price Traded Methodology,
SHS25,ZAG000127390,29-Jun-20,9.83,R208,190,9.540,101.38476,100.71147,0.67329,10.205,9.34,-0.06,2.6029316,2.484424556,-2.51882787,251.88278731,7.8193179,,Rate,04-Jul-17,17-Jul-17,,,,Illiquid Methodology,
SHS26,ZAG000127440,29-Jun-20,9.283,JIBAR,195,,100.6446055,100.0087836,0.635821918,100,100,0,,0,,,,,Price,29-Jun-17,21-Apr-16,,,,Price Traded Methodology,
SHS28,ZAG000131343,15-Apr-18,9.372,JIBAR,127.5,,100.7091486,100.5294116,0.179736986,100,100,0,,0,,,,,Price,29-Jun-17,25-Apr-17,,,,Price Traded Methodology,
SHS30,ZAG000143207,05-Apr-20,9.142,JIBAR,180,,100.4834643,100.0075793,0.475884932,100,100,0,,0,,,,,Price,30-Jun-17,17-Jul-17,,,,Price Traded Methodology,
SHS31,ZAG000143215,05-Oct-22,9.342,JIBAR,200,,100.4937034,100.0074075,0.48629589,100,100,0,,0,,,,,Price,28-Jun-17,17-Jul-17,,,,Price Traded Methodology,
SHS32,ZAG000145210,10-Jul-20,9.142,JIBAR,180,,100.3554695,100.0048174,0.350652055,100,100,0,,0,,,,,Price,10-Jul-17,17-Jul-17,,,,Price Traded Methodology,
SHS33,ZAG000145228,10-Oct-22,9.342,JIBAR,200,,100.3628975,100.0045742,0.358323288,100,100,0,,0,,,,,Price,12-Jul-17,17-Jul-17,,,,Price Traded Methodology,
SLI3,ZAG000107905,15-Aug-18,8.7,R204,125,8.655,103.85607,100.06621,3.78986,9.465,8.52,-0.08,0.9991331,0.95768907,-0.99461825,99.46182507,1.4201182,,Rate,12-Jul-17,18-May-17,,,,Illiquid Methodology,
SLI4,ZAG000138629,15-Aug-21,9.542,JIBAR,220,,101.8426463,100.0126737,1.829972603,100,100,0,,0,,,,,Price,18-Jul-17,16-May-17,,,,Price Traded Methodology,
SLRA1,ZAG000139486,15-Aug-19,9.072,JIBAR,173,,101.7532497,100.0134141,1.739835616,100,100,0,,0,,,,,Price,21-Jun-17,17-Jul-17,,,,Price Traded Methodology,
SLRA2,ZAG000139445,15-Aug-21,9.322,JIBAR,198,,101.8007231,100.0129422,1.787780822,100,100,0,,0,,,,,Price,15-Sep-16,17-Jul-17,,,,Price Traded Methodology,
SLRB1,ZAG000139452,15-Aug-19,9.472,JIBAR,213,,101.8295254,100.0129775,1.816547945,100,100,0,,0,,,,,Price,14-Sep-16,17-Jul-17,,,,Price Traded Methodology,
SLRB2,ZAG000139460,15-Aug-21,9.572,JIBAR,223,,101.8483627,100.0126367,1.835726027,100,100,0,,0,,,,,Price,15-Sep-16,17-Jul-17,,,,Price Traded Methodology,
SLRC1,ZAG000139478,15-Aug-19,10.282,JIBAR,294,,101.9839272,100.0120368,1.971890411,100,100,0,,0,,,,,Price,13-Apr-17,17-Jul-17,,,,Price Traded Methodology,
SLRC2,ZAG000139494,15-Aug-21,10.492,JIBAR,315,,102.0236107,100.0114463,2.012164384,100,100,0,,0,,,,,Price,14-Sep-16,17-Jul-17,,,,Price Traded Methodology,
SNT01,ZAG000039470,15-Sep-17,8.25,R203,120,8.590,102.84223,99.88127,2.96096,9.05,8.445,-0.04,0.1495764,0.143416622,-0.14749286,14.74928573,0.0411367,,Rate,04-Jul-17,27-Oct-16,,,,Illiquid Methodology,
SNT02,ZAG000135120,12-Apr-21,9.792,JIBAR,245,,100.3249324,100.0030036,0.321928767,100,100,0,,0,,,,,Price,22-Jun-17,17-Jul-17,,,,Price Traded Methodology,
SNT03,ZAG000135138,12-Apr-23,11.77,R2023,260,10.635,108.04621,104.72481,3.3214,11.345,10.425,-0.06,4.2261041,4.012727325,-4.33559983,433.55998344,21.3981314,,Price,11-Jul-17,22-May-17,,,,Illiquid Methodology,
SNT04,ZAG000144726,27-Jun-22,9.425,JIBAR,210,,100.7052724,100.0080806,0.697191781,100,100,0,,0,,,,,Price,27-Jun-17,17-Jul-17,,,,Price Traded Methodology,
SPDA10,ZAG000138900,21-Aug-21,9.132,JIBAR,179,,101.5902691,100.0140609,1.576208219,100,100,0,,0,,,,,Price,20-Dec-16,17-Jul-17,,,,Price Traded Methodology,
SPDA4,ZAG000094210,21-Aug-17,8.792,JIBAR,60,,101.5971667,100.0796434,1.517523288,100,100,0,,0,,,,,Price,08-Jun-17,26-Mar-17,,,,Price Traded Methodology,
SPDA5,ZAG000118696,21-Aug-17,8.592,JIBAR,105,,101.5132245,100.0302218,1.48300274,100,100,0,,0,,,,,Price,06-Jul-17,13-Feb-17,,,,Price Traded Methodology,
SPDA6,ZAG000118704,21-Aug-19,8.792,JIBAR,145,,101.5322395,100.0147162,1.517523288,100,100,0,,0,,,,,Price,08-Aug-16,18-Nov-15,,,,Price Traded Methodology,
SPDA7,ZAG000135807,21-Aug-19,8.922,JIBAR,158,,101.52943,99.98953,1.5399,0,0,0,,0,,,,,Price,03-Jul-17,17-Jul-17,,,,Price Traded Methodology,
SPDA8,ZAG000135872,21-Aug-21,9.192,JIBAR,185,,101.5754,99.98889,1.58651,0,0,0,,0,,,,,Price,09-Feb-17,17-Jul-17,,,,Price Traded Methodology,
SPDA9,ZAG000138892,21-Aug-19,8.972,JIBAR,163,,101.563095,100.0145033,1.548591781,100,100,0,,0,,,,,Price,12-Jul-17,17-Jul-17,,,,Price Traded Methodology,
SPG002,ZAG000139312,09-Sep-19,9.625,JIBAR,230,,101.1987769,100.012133,1.186643836,100,100,0,,0,,,,,Price,08-Sep-16,17-Jul-17,,,,Price Traded Methodology,
SPG003,ZAG000140195,31-Oct-19,9.592,JIBAR,225,,99.82600379,100.00996,-0.183956164,100,100,0,,0,,,,,Price,28-Oct-16,17-Jul-17,,,,Price Traded Methodology,
SSA05,ZAG000104464,16-Apr-18,8.842,JIBAR,117.5,,100.3984964,100.2289238,0.169572603,100,100,0,,0,,,,,Price,14-Jul-17,13-Jul-17,,,,Price Traded Methodology,
SSA06,ZAG000104472,16-Apr-20,8.06,R208,170,9.340,99.13484,96.9487,2.18614,10.085,9.16,-0.07,2.4481190,2.33889274,-2.31865740,231.86574022,6.9952524,,Rate,18-Jul-17,01-Jun-17,,,,Illiquid Methodology,
SSN004,ZAG000094996,31-Mar-21,6.75,R208,157,9.210,94.55954,92.43283,2.12671,9.875,9.01,-0.06,3.2353633,3.092933721,-2.92466382,292.46638176,11.9154750,,Rate,18-Jan-17,19-Apr-15,,,,Illiquid Methodology,
SSN005,ZAG000095175,31-Mar-21,6.75,R208,157,9.210,94.55954,92.43283,2.12671,9.875,9.01,-0.06,3.2353633,3.092933721,-2.92466382,292.46638176,11.9154750,,Rate,15-May-17,19-Apr-15,,,,Illiquid Methodology,
SSN009,ZAG000096777,15-Sep-17,8.25,R203,88,8.270,102.88945,99.92849,2.96096,8.73,8.125,-0.04,0.1494155,0.143482471,-0.14762833,14.76283293,0.0411744,,Rate,28-Sep-16,25-Feb-15,,,,Illiquid Methodology,
SSN011,ZAG000097882,31-Jan-25,2,I2025,141.5,4.005,114.80522,114.85581,-0.05059,4.015,2.935,0.36,6.9759796,6.83902807,-7.85156182,785.15618208,52.4237053,,Price,31-May-17,29-May-17,1.318778082,77.62806717,102.3741935,Inflation Linked Methodology,
SSN017,ZAG000108473,21-Dec-26,10.5,R186,150,10.145,103.04791,102.09859,0.94932,10.98,9.805,-0.07,6.1790001,5.880701492,-6.05993949,605.99394935,47.2515618,,Rate,19-Jun-17,28-Feb-17,,,,Illiquid Methodology,
SSN021,ZAG000110818,28-Feb-31,7,R213,187,11.135,74.13012,71.33012,2.8,11.415,10.605,-0.01,7.7612790,7.351958667,-5.45001607,545.00160670,80.2704814,,Rate,29-May-17,19-Apr-15,,,,Illiquid Methodology,
SSN024,ZAG000111790,21-Jan-19,9.082,JIBAR,174,,100.0697665,99.99523784,0.074528616,100,100,0,,0,,,,,Price,20-Jan-14,17-Jul-17,,,,Price Traded Methodology,
SSN026,ZAG000115908,16-Jan-19,8.692,JIBAR,135,,100.168158,100.0014621,0.16669589,100,100,0,,0,,,,,Price,08-Oct-14,20-Apr-16,,,,Price Traded Methodology,
SSN027,ZAG000120197,25-Sep-19,9.325,JIBAR,200,,100.7240894,100.008747,0.715342466,100,100,0,,0,,,,,Price,08-Jun-17,17-Jul-17,,,,Price Traded Methodology,
SSN029,ZAG000122334,07-Dec-23,10.575,JIBAR,325,,101.373166,100.0114536,1.361712329,100,100,0,,0,,,,,Price,08-Dec-14,24-Aug-15,,,,Price Traded Methodology,
SSN033,ZAG000124470,17-Mar-20,9.317,JIBAR,200,,100.87698,99.9836,0.89338,0,0,0,,0,,,,,Price,07-Jul-17,17-Jul-17,,,,Price Traded Methodology,
SSN034,ZAG000126822,02-Jun-20,9.333,JIBAR,200,,101.343917,100.0142842,1.329632877,100,100,0,,0,,,,,Price,03-Jul-17,17-Jul-17,,,,Price Traded Methodology,
SSN035,ZAG000131475,17-Nov-20,9.342,JIBAR,200,,101.7537274,100.0133001,1.740427397,100,100,0,,0,,,,,Price,25-May-17,17-Jul-17,,,,Price Traded Methodology,
SSN036,ZAG000132457,18-Dec-20,0,,,,107.389584,107.389584,0,0,0,0,,0,,,,,Price,21-Dec-15,13-Feb-17,,,,Issuer Valuated,
SSN037,ZAG000137068,01-Jun-21,9.863,JIBAR,253,,101.4459346,100.0137729,1.432161644,100,100,0,,0,,,,,Price,05-Jul-17,17-Jul-17,,,,Price Traded Methodology,
SSN038,ZAG000138314,26-Jan-21,9.55,,,9.550,99.94847,100.0008,-0.05233,9.55,9.55,0,3.0617347,2.922199628,-2.92069387,292.06938722,10.6507728,,Price,22-Jun-17,17-Jul-17,,,,Illiquid Methodology,
SSN040,ZAG000139999,13-Oct-23,9.142,JIBAR,180,,100.2783059,100.0027936,0.275512329,100,100,0,,0,,,,,Price,25-Nov-16,17-Jul-17,,,,Price Traded Methodology,
SSN041,ZAG000140005,13-Oct-23,9.795,R2023,140,9.435,104.36731,101.63008,2.73723,10.045,9.225,-0.06,4.6935599,4.482116099,-4.67786422,467.78642217,26.1697275,,Rate,26-Apr-17,17-Jul-17,,,,Illiquid Methodology,
SSN042,ZAG000141250,01-Dec-17,0,,,,95.2997,95.2997,0,0,0,0,,0,,,,,Price,06-Dec-16,05-Jul-17,,,,Price Traded Methodology,
SSN043,ZAG000141896,31-Jan-38,2.25,I2038,160,4.130,97.73641,97.79332,-0.05691,4.14,3.6,0.14,15.7619210,15.44302259,-15.09345597,1509.34559706,289.9781137,,Rate,03-Feb-17,05-Feb-17,1.318778082,77.62806717,102.3741935,Inflation Linked Methodology,
SSN044,ZAG000142134,09-Feb-27,9.342,JIBAR,200,,101.9564245,100.0112409,1.945183562,100,100,0,,0,,,,,Price,17-Jul-17,17-Jul-17,,,,Price Traded Methodology,
SSN045,ZAG000142191,14-Feb-18,8.267,JIBAR,92.5,,101.5994515,100.0139994,1.585452055,100,100,0,,0,,,,,Price,13-Feb-17,17-Jul-17,,,,Price Traded Methodology,
SSN046,ZAG000143132,30-Apr-27,9.897,JIBAR,255.5,,99.81056,100.00036,-0.1898,0,0,0,,0,,,,,Price,20-Apr-17,17-Jul-17,,,,Price Traded Methodology,
SSN047,ZAG000143314,05-Apr-27,9.242,JIBAR,192,,100.3622332,99.88114281,0.481090411,100,100,0,,0,,,,,Price,17-Jul-17,16-Jul-17,,,,Price Traded Methodology,
SSN048,ZAG000144742,21-Jun-18,8.215,,,,100.742726,100,0.742726027,0,0,0,,0,,,,,Price,07-Jul-17,17-Jul-17,,,,Commercial Paper Methodology,
SZ25,ZAG000020686,30-Sep-25,9,R186,95,9.595,99.48141,96.64579,2.83562,9.975,9.255,-0.03,5.7560568,5.492551661,-5.46406776,546.40677635,40.3165360,,Rate,11-Jul-17,05-Jun-16,,,,Illiquid Methodology,
T12A10,ZAG000125766,21-Aug-19,8.742,JIBAR,140,,101.5236677,100.0147746,1.508893151,100,100,0,,0,,,,,Price,13-Feb-17,18-Nov-15,,,,Price Traded Methodology,
T12A11,ZAG000125774,21-Aug-19,9.092,JIBAR,145,,102.1494144,100.5801103,1.56930411,100,100,0,,0,,,,,Price,28-Jun-17,17-May-17,,,,Price Traded Methodology,
T12A12,ZAG000125725,21-Aug-19,9.03,R207,165,9.160,103.56232,99.77714,3.78518,9.795,8.96,-0.06,1.8701431,1.788241587,-1.85194439,185.19443854,4.3018802,,Rate,28-Apr-15,17-Jul-17,,,,Illiquid Methodology,
